symbol,token_address,coingecko_id,always_watch,exchange,borsa
ALPHR,0xaa99199d1e9644b588796f3215089878440d58e0,alphr,False,"binance,gate",binance
CTRL,0xb28a3778e1a78a8c327693516ed4f5b11db41306,altctrl,False,"binance,gate",binance
ASTO,0x823556202e86763853b40e9cde725f412e294689,altered-state-token,False,"binance,gate",binance
ALTD,0x8929e9dbd2785e3ba16175e596cdd61520fee0d1,altitude,False,"binance,gate",binance
ALT,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb,altlayer,False,"binance,gate",binance
ASI,0x5d942f9872863645bcb181aba66c7d9646a91378,altsignals,False,"binance,gate",binance
ALN,0x8185bc4757572da2a610f887561c32298f1a5748,aluna,False,"binance,gate",binance
ALVA,0x8e729198d1c59b82bd6bba579310c40d740a11c2,alvara-protocol,False,"binance,gate",binance
WALV,0x256d1fce1b1221e8398f65f9b36033ce50b2d497,alvey-chain,False,"binance,gate",binance
AMAS,0x65a8fba02f641a13bb7b01d5e1129b0521004f52,amasa,False,"binance,gate",binance
OMIKAMI,0x9e18d5bab2fa94a6a95f509ecb38f8f68322abd3,amaterasu-omikami,False,"binance,gate",binance
AMB,0xf4fb9bf10e489ea3edb03e094939341399587b0c,amber,False,"binance,gate",binance
AGI,0x418e9cdd368818334d2a97470f77e0ebf1b8224a,ambient-agi,False,"binance,gate",binance
WALLET,0x88800092ff476844f74dc2fc427974bbee2794ae,ambire-wallet,False,"binance,gate",binance
AMC,0x426a688ee72811773eb64f5717a32981b56f10c1,amc-3,False,"binance,gate",binance
AMERICA,0x1776b223ff636d0d76adf2290821f176421dd889,america1776,False,"binance,gate",binance
ABTC,0x64b3b21ee104f434380270749d8d5bfd481fdcf6,american-bitcoin,False,"binance,gate",binance
USPEPE,0x07040971246a73ebda9cf29ea1306bb47c7c4e76,american-pepe,False,"binance,gate",binance
USHIBA,0xb893a8049f250b57efa8c62d51527a22404d7c9a,american-shiba,False,"binance,gate",binance
PAC,0x4c44a8b7823b80161eb5e6d80c014024752607f2,america-pac,False,"binance,gate",binance
AMO,0x1a2eb478fa07125c9935a77b3c03a82470801e30,amino,False,"binance,gate",binance
AMINO,0x4dfd742c6e5e28f11bcbcf6c5e51a965d15ea315,amino-2,False,"binance,gate",binance
AMON,0x00059ae69c1622a7542edc15e8d17b060fe307b6,amond,False,"binance,gate",binance
AMPL,0xd46ba6d942050d489dbd938a2c909a5d5039a161,ampleforth,False,"binance,gate",binance
FORTH,0x77fba179c79de5b7653f68b5039af940ada60ce0,ampleforth-governance-token,False,"binance,gate",binance
AGG,0x492798fb464e77cb3cda62b9a2c3c65162db198e,amplifi-dao,False,"binance,gate",binance
AMP,0xff20817765cb7f73d4bde2e66e067e58d11095c2,amp-token,False,"binance,gate",binance
AMU,0x174c47d6a4e548ed2b7d369dc0ffb2e60a6ac0f8,amulet-protocol,False,"binance,gate",binance
ANARCHY,0x53fd2342b43ecd24aef1535bc3797f509616ce8c,anarchy,False,"binance,gate",binance
ACHF,0x653aab62056b92641116d63927de6141d780e596,anchored-coins-chf,False,"binance,gate",binance
AEUR,0xa40640458fbc27b6eefedea1e9c9e17d4cee7a21,anchored-coins-eur,False,"binance,gate",binance
ANC,0x0f3adc247e91c3c50bc08721355a41037e89bc20,anchor-protocol,False,"binance,gate",binance
A8,0x3e5a19c91266ad8ce2477b91585d1856b84062df,ancient8,False,"binance,gate",binance
DEB,0xa1e770be76bde604f8ebb66f640250a787b9422b,anduschain,False,"binance,gate",binance
BADCAT,0xe4042c7c1bf740b8ddb2ab43df6d9ed766b2513e,andy-alter-ego,False,"binance,gate",binance
ANDY,0xc4058f6a829ddd684e1b7589b33312827f0a47bb,andy-erc,False,"binance,gate",binance
ANDYMAN,0x68aaa0d94ea163b9bbf659dc3766defb4c0ac7be,andyman,False,"binance,gate",binance
ANDY,0x748509433ef209c4d11ada51347d5724a5da0ca5,andy-on-eth,False,"binance,gate",binance
CANDY,0x0632aff522a581b9ffdec2fc2b0e99245a917057,andy-s-cat,False,"binance,gate",binance
ANDY,0x68bbed6a47194eff1cf514b50ea91895597fc91e,andy-the-wisguy,False,"binance,gate",binance
ANGLE,0x31429d1856ad1377a8a0079410b297e1a9e214c2,angle-protocol,False,"binance,gate",binance
STUSD,0x0022228a2cc5e7ef0274a7baa600d44da5ab5776,angle-staked-agusd,False,"binance,gate",binance
USDA,0x0000206329b97db379d5e1bf586bbdb969c63274,angle-usd,False,"binance,gate",binance
AGLA,0x1f7e5118521b550bb1a9b435727c003eb033fc51,angola,False,"binance,gate",binance
ANB,0x2c9aceb63181cd08a093d052ec041e191f229692,angryb,False,"binance,gate",binance
ANML,0x38b0e3a59183814957d83df2a97492aed1f003e2,animal-concerts-token,False,"binance,gate",binance
ANIM,0xfbcb5cbedeebcc55dcd136d34db1daaf74cf67e8,animalia,False,"binance,gate",binance
ANIME,0x4dc26fc5854e7648a064a4abd590bbe71724c277,anime,False,"binance,gate",binance
ANI,0x75cb71325a44fb102a742626b723054acb7e1394,anime-token,False,"binance,gate",binance
ANJU,0xd588099529386028455ab8d91dc82552e9e5aaf0,anju,False,"binance,gate",binance
ANKR,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,ankr,False,"binance,gate",binance
ANKRETH,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,ankreth,False,"binance,gate",binance
ANKRMATIC,0x26dcfbfa8bc267b250432c01c982eaf81cc5480c,ankr-reward-earning-matic,False,"binance,gate",binance
ATF,0x518b63da813d46556fea041a88b52e3caa8c16a8,antfarm-token,False,"binance,gate",binance
TUNE,0x1fac00ccee478eced6a120a50ed2ab28ee7fe32b,antimatter,False,"binance,gate",binance
ANVL,0x2ca9242c1810029efed539f1c60d68b63ad01bfc,anvil,False,"binance,gate",binance
ADX,0x83389cb4e4f0bff39915efa839cb827460e70d26,anydex,False,"binance,gate",binance
AI,0x2598c30330d5771ae9f983979209486ae26de875,any-inu,False,"binance,gate",binance
ANY,0xf99d58e463a2e07e5692127302c20a191861b4d6,anyswap,False,"binance,gate",binance
SUSDZ,0x547213367cfb08ab418e7b54d7883b2c2aa27fd7,anzen-staked-usdz,False,"binance,gate",binance
USDZ,0xa469b7ee9ee773642b3e93e842e5d9b5baa10067,anzen-usdz,False,"binance,gate",binance
APE,0xa0385e7283c83e2871e9af49eec0966088421ddd,ape-3,False,"binance,gate",binance
APE,0x4d224452801aced8b2f0aebe155379bb5d594381,apecoin,False,"binance,gate",binance
APED,0xe0151763455a8a021e64880c238ba1cff3787ff0,aped,False,"binance,gate",binance
APEMAN,0xabab3b0db38f2303acbcab672905e41a18e396d8,ape-man,False,"binance,gate",binance
NFT,0x198d14f2ad9ce69e76ea330b374de4957c3f850a,apenft,False,"binance,gate",binance
APTR,0xbeef01060047522408756e0000a90ce195a70000,aperture-finance,False,"binance,gate",binance
APES,0x09675e24ca1eb06023451ac8088eca1040f47585,apescreener,False,"binance,gate",binance
AGB,0xbddf903f43dc7d9801f3f0034ba306169074ef8e,apes-go-bananas,False,"binance,gate",binance
BANANA,0x92df60c51c710a1b1c20e42d85e221f3a1bfc7f2,apeswap-finance,False,"binance,gate",binance
APEX,0x52a8845df664d76c69d2eea607cd793565af42b8,apex-token-2,False,"binance,gate",binance
APFC,0x8ed955a2b7d2c3a17a9d05daca95e01818f8c11e,apf-coin,False,"binance,gate",binance
API3,0x0b38210ea11411557c13457d4da7dc6ea731b88a,api3,False,"binance,gate",binance
APM,0xc8c424b91d8ce0137bab4b832b7f7d154156ba6c,apm-coin,False,"binance,gate",binance
ACRED,0x17418038ecf73ba4026c4f428547bf099706f27b,apollo-diversified-credit-securitize-fund,False,"binance,gate",binance
FTW,0xbc188b5dbb155b6ea693d46d98bf60b8482939b9,apollo-ftw,False,"binance,gate",binance
APN,0xd4342a57ecf2fe7ffa37c33cb8f63b1500e575e6,apron,False,"binance,gate",binance
APUGURL,0x069f01cdd1e32d7bab5fc81527df191835136c9d,apu-gurl,False,"binance,gate",binance
APU,0x594daad7d77592a2b97b725a7ad59d7e188b5bfa,apu-s-club,False,"binance,gate",binance
APW,0x4104b135dbc9609fc1a9490e61369036497660c8,apwine,False,"binance,gate",binance
APY,0x95a4492f028aa1fd432ea71146b433e7b4446611,apy-finance,False,"binance,gate",binance
APYS,0xf7413489c474ca4399eee604716c72879eea3615,apyswap,False,"binance,gate",binance
VISION,0xf406f7a9046793267bc276908778b29563323996,apy-vision,False,"binance,gate",binance
AITA,0xa9f94f19abf3089d535b1de2cc058a365ea716c7,aqtis,False,"binance,gate",binance
ANT,0xa117000000f279d81a1d3cc75430faa017fa5a2e,aragon,False,"binance,gate",binance
ARG,0xf23114fa21af278fa342d980740cb8b89fc82105,aragon-protocol,False,"binance,gate",binance
ARATA,0x554fb3b6c1cf4a3cef49779ced321ca51c667d7d,arata-agi,False,"binance,gate",binance
ARA,0xa92e7c82b11d10716ab534051b271d2f6aef7df5,ara-token,False,"binance,gate",binance
ARAI,0xed61d3e74e0dcd2d73dbd46ebb1bb19ba93bc482,arbion-ai,False,"binance,gate",binance
RBIS,0xf34b1db61aca1a371fe97bad2606c9f534fb9d7d,arbismart-token,False,"binance,gate",binance
ARBX,0xcac88fbd9b3fb2b018be2b68e3c55aa90628be6e,arbitrax-ai,False,"binance,gate",binance
ARB,0xb50721bcf8d664c30412cfbc6cf7a15145234ad1,arbitrum,False,"binance,gate",binance
AIUS,0x8afe4055ebc86bd2afb3940c0095c9aca511d852,arbius,False,"binance,gate",binance
ARC,0xc82e3db60a52cf7529253b4ec688f631aad9e7c2,arc,False,"binance,gate",binance
ARCA,0x1c00c3e03c3a10a0c1d9b6d1a42e797d7cb4147a,arca,False,"binance,gate",binance
ARC,0x2903bd7db50f300b0884f7a15904baffc77f3ec7,arcade-2,False,"binance,gate",binance
ARCD,0xe020b01b6fbd83066aa2e8ee0ccd1eb8d9cc70bf,arcade-protocol,False,"binance,gate",binance
ARCOS,0x7e4c9923fd8f18442532a737365c1bfb52579d2f,arcadiaos,False,"binance,gate",binance
XAR,0x5027fc44a7ba114b8f494b1e4970900c6652fedf,arcana-token,False,"binance,gate",binance
ABT,0xb98d4c97425d9908e66e53a6fdf673acca0be986,arcblock,False,"binance,gate",binance
ARCA,0xbf358f7023d6fd0d11ac284eb47b877c1af635aa,archeriumai,False,"binance,gate",binance
UCO,0x1a688d3d294ee7bcc1f59011de93d608dc21c377,archethic,False,"binance,gate",binance
ARAI,0xce9dcc28791a98edfd4175a7d55da9f86c560199,archi-ai,False,"binance,gate",binance
ARCH,0x73c69d24ad28e2d43d03cbf35f79fe26ebde1011,archimedes,False,"binance,gate",binance
AL,0x046bad07658f3b6cad9a396cfcbc1243af452ec1,archloot,False,"binance,gate",binance
ARC,0x9482c407d32204462d8cbbc0755e96c39b79878e,archly-finance,False,"binance,gate",binance
ARCONA,0x0f71b8de197a1c84d31de0f1fa7926c365f052b3,arcona,False,"binance,gate",binance
ARX,0x7d8daff6d70cead12c6f077048552cf89130a2b1,arcs,False,"binance,gate",binance
ACP,0x104e363ac6521e55a24ae724855362acec3febe6,arena-of-faith,False,"binance,gate",binance
ARES,0x358aa737e033f34df7c54306960a38d09aabd523,ares-protocol,False,"binance,gate",binance
ARGO,0x28cca76f6e8ec81e4550ecd761f899110b060e97,argo,False,"binance,gate",binance
ARIA20,0xedf6568618a00c6f0908bf7758a16f76b6e04af9,arianee,False,"binance,gate",binance
CHIKUN,0x9a7703338730b82a803ba050df55f9b3959f3fb2,arise-chikun,False,"binance,gate",binance
ARIX,0xbb6cf73a00f480d0951ba979a7606857cdde626b,arix,False,"binance,gate",binance
RKFI,0x65fda84473084ba2cca8452883e6ea3561092234,arkefi,False,"binance,gate",binance
ARKM,0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050,arkham,False,"binance,gate",binance
ARKY,0x9727eaf447203be268e5d471b6503bf47a71ea72,arky,False,"binance,gate",binance
AB,0x84fad63f8f26335f4f1bebc9fbf5ba277fd23c9e,arma-block,False,"binance,gate",binance
ARMOR,0x1337def16f9b486faed0293eb623dc8395dfe46a,armor,False,"binance,gate",binance
ARMY,0x294d44386c9ff8c38659511297a2e08d829f9336,army-2,False,"binance,gate",binance
ARNC,0x7495e5cc8f27e0bd5bd4cb86d17f0d841ca58ee4,arnoya-classic,False,"binance,gate",binance
ARPA,0xba50933c268f567bdc86e1ac131be072c6b0b71a,arpa,False,"binance,gate",binance
ARQX,0x5e432eecd01c12ee7071ee9219c2477a347da192,arqx-ai,False,"binance,gate",binance
ARS,0x58a6d42d91f5995c9f76884d56271fb97d0561e7,arris,False,"binance,gate",binance
AC,0x1250b98cbde9f99f4c42dcdacee193221f17eb50,artcoin,False,"binance,gate",binance
ARTEM,0x9b83f827928abdf18cf1f7e67053572b9bceff3a,artem,False,"binance,gate",binance
ATAI,0x781d201db8c837ea2aefea7394554071da45ff0f,artemisai,False,"binance,gate",binance
ARTH,0x8cc0f052fff7ead7f2edcccac895502e884a8a71,arth,False,"binance,gate",binance
AGI,0xd1a6616f56221a9f27eb9476867b5bdb2b2d101d,artificial-general-intelligence,False,"binance,gate",binance
AII,0x3c0bb14e8367c384885a97bac6d5cceab474ed75,artificial-idiot,False,"binance,gate",binance
ATNT,0xaa2d8c9a8bd0f7945143bfd509be3ff23dd78918,artizen,False,"binance,gate",binance
EEUR,0x735fa792e731a2e8f83f32eb539841b7b72e6d8f,aryze-eeur,False,"binance,gate",binance
EGBP,0xd711d7d893de57dc13ff465763218770bd42db1d,aryze-egbp,False,"binance,gate",binance
EUSD,0xa4335da338ec4c07c391fc1a9bf75f306adadc08,aryze-eusd,False,"binance,gate",binance
ASAP,0x6522f491df42651cf5e6636b7261adaa096d095f,asap-sniper-bot,False,"binance,gate",binance
ASD,0xff742d05420b6aca4481f635ad8341f81a6300c2,asd,False,"binance,gate",binance
ASH,0x64d91f12ece7362f91a6f8e7940cd55f05060b92,ash,False,"binance,gate",binance
ASIA,0xf519381791c03dd7666c142d4e49fd94d3536011,asia-coin,False,"binance,gate",binance
JUSTICE,0x59d1e836f7b7210a978b25a855085cc46fd090b5,assangedao,False,"binance,gate",binance
ASM,0x2565ae0385659badcada1031db704442e1b69982,assemble-protocol,False,"binance,gate",binance
ASET,0x0e6641e62baa87d77e01ab1c7e9d2f323f26942b,assetlink,False,"binance,gate",binance
MNTL,0x2c4f1df9c7de0c59778936c9b145ff56813f3295,assetmantle,False,"binance,gate",binance
ASTR,0xf27441230eadeac85b764610325cc9a0d7859689,astar,False,"binance,gate",binance
ASTX,0x0000000000ca73a6df4c58b84c5b4b847fe8ff39,asterix,False,"binance,gate",binance
ASTEROID,0xf280b16ef293d8e534e370794ef26bf312694126,asteroid-shiba,False,"binance,gate",binance
ASTRA,0x0aa8a7d1fb4c64b3b1dcea9a7ade81c59c25b95b,astraai,False,"binance,gate",binance
ADEX,0x5fd48ca1212a409ca1020ea43b49f7ec40010435,astradex-ai,False,"binance,gate",binance
ASTRAFER,0xb51b97dd5569fab69495316b5a065cccff4b829d,astrafer,False,"binance,gate",binance
ASTRA,0x201332bd45c8628d814f870bfb584b385a7c351e,astra-protocol-2,False,"binance,gate",binance
RCBETH,0xe38149abc673a117abeb8af7d1ff3d0d1aa5af15,astrid-restaked-cbeth,False,"binance,gate",binance
RRETH,0x37cfc2e83665d49364670dfea6d2dd4cb1215f22,astrid-restaked-reth,False,"binance,gate",binance
ELONONE,0x97b65710d03e12775189f0d113202cc1443b0aa2,astroelon,False,"binance,gate",binance
APX,0xed4e879087ebd0e8a77d66870012b5e0dffd0fa4,astropepex,False,"binance,gate",binance
ASTRO,0xcbd55d4ffc43467142761a764763652b48b969ff,astrotools,False,"binance,gate",binance
ASF,0x59a529070fbb61e6d6c91f952ccb7f35c34cf8aa,asymmetry-finance,False,"binance,gate",binance
USDAF,0x85e30b8b263bc64d94b827ed450f2edfee8579da,asymmetry-usdaf,False,"binance,gate",binance
ATRI,0xdacd69347de42babfaecd09dc88958378780fb62,atari,False,"binance,gate",binance
ATH,0xa4ffdf3208f46898ce063e25c1c43056fa754739,athenadao-token,False,"binance,gate",binance
OLEA,0xc6cc3d07c705e39d11c7f60d8836c7c78d4ac5f1,athena-returns-olea,False,"binance,gate",binance
ATN,0x1a91b61e884ddd93a0aa83cd6908a4bc07e6f3eb,athene-network-2,False,"binance,gate",binance
NAVI,0xfc1c93a2507975e98b9d0e9260ded61a00152bf1,atlas-navi,False,"binance,gate",binance
USV,0x88536c9b2c4701b8db824e6a16829d5b5eb84440,atlas-usv,False,"binance,gate",binance
ATOS,0x4d0528598f916fd1d8dc80e5f54a8feedcfd4b18,atoshi,False,"binance,gate",binance
ATT,0x89fb927240750c1b15d4743cd58440fc5f14a11c,attila,False,"binance,gate",binance
TUA,0x791a5c2261823dbf69b27b63e851b7745532cfa2,atua-ai,False,"binance,gate",binance
AUCTION,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,auction,False,"binance,gate",binance
AUC,0xc12d099be31567add4e4e4d0d45691c3f58f5663,auctus,False,"binance,gate",binance
AUDAI,0xa26b04b41162b0d7c2e1e2f9a33b752e28304a49,auditai,False,"binance,gate",binance
AUDT,0xb90cb79b72eb10c39cbdf86e50b1c89f6a235f2e,auditchain,False,"binance,gate",binance
AUDIO,0x18aaa7115705e8be94bffebde57af9bfc265b998,audius,False,"binance,gate",binance
REP,0x221657776846890989a759ba2973e427dff5c9bb,augur,False,"binance,gate",binance
AURA,0x5d19d39852bf99bc4344483cbce3c9ff8f026b43,aura-ai,False,"binance,gate",binance
AURABAL,0x616e8bfa43f920657b3497dbf40d6b1a02d4608d,aura-bal,False,"binance,gate",binance
AURA,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,aura-finance,False,"binance,gate",binance
AURA,0x01d3077eeb27f55d82079297f2896dadfbde470b,auralex-ai,False,"binance,gate",binance
PLY,0x1ab43204a195a0fd37edec621482afd3792ef90b,aurigami,False,"binance,gate",binance
AURI,0x32fcde91cf683212299eb054f8a62b705892cb60,aurivis,False,"binance,gate",binance
AUR,0x6e98e5401adcb0d76f4debfc3d794b3031f48790,aurix,False,"binance,gate",binance
AURK,0xe5db5128935e3a8a8eaeabe4577fac2b353ae9fa,aurk-ai,False,"binance,gate",binance
IDEX,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae,aurora-dao,False,"binance,gate",binance
AURORA,0xaaaaaa20d9e0e2461697782ef11675f668207961,aurora-near,False,"binance,gate",binance
AX,0xcb0d82f4dfa503c9e3b8abc7a3caa01175b2da39,aurusx,False,"binance,gate",binance
TXL,0x8eef5a82e6aa222a60f009ac18c24ee12dbf4b41,autobahn-network,False,"binance,gate",binance
ATA,0xa2120b9e674d3fc3875f415a7df52e382f141225,automata,False,"binance,gate",binance
NIOX,0xc813ea5e3b48bebeedb796ab42a30c5599b01740,autonio,False,"binance,gate",binance
OLAS,0x0001a500a6b18995b03f44bb040a5ffc28e45cb0,autonolas,False,"binance,gate",binance
AUTUMN,0x4c3bae16c79c30eeb1004fb03c878d89695e3a99,autumn,False,"binance,gate",binance
AVAIL,0xeeb4d8400aeefafc1b2953e0094134a887c76bd8,avail,False,"binance,gate",binance
AVAX,0x85f138bfee4ef8e540890cfb48f620571d67eda3,avalanche-wormhole,False,"binance,gate",binance
AVL,0x5c8d0c48810fd37a0a824d074ee290e64f7a8fa2,avalon-2,False,"binance,gate",binance
AVG,0xa41f142b6eb2b164f8164cae0716892ce02f311f,avaocado-dao,False,"binance,gate",binance
AVRK,0x607f451f850cb612a07b37b6315be23f55165610,avarik-saga,False,"binance,gate",binance
AVATLY,0x5fa3418d828e5cd3c61a66e0fc7fa4a35dadf960,avatly-2,False,"binance,gate",binance
AVENT,0xd9641fc2826ecc9bebf4f3852fe4ed92a5239f02,aventa,False,"binance,gate",binance
AVT,0x0d88ed6e74bbfd96b831231638b66c05571e824f,aventus,False,"binance,gate",binance
AVER,0xd347514c12d6acbbec08ceea127bc5e57ddb2847,aver-ai,False,"binance,gate",binance
AVI,0xd2bdaaf2b9cc6981fd273dcb7c04023bfbe0a7fe,aviator,False,"binance,gate",binance
AVINOC,0xf1ca9cb74685755965c7458528a36934df52a3ef,avinoc,False,"binance,gate",binance
AWX,0xa99afcc6aa4530d01dfff8e55ec66e4c424c048c,awesomex,False,"binance,gate",binance
AXE,0x070e984fda37dd942f5c953f6b2375339adac308,axe-cap,False,"binance,gate",binance
AXL,0x467719ad09025fcc6cf6f8311755809d45a5e5f3,axelar,False,"binance,gate",binance
AXS,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,axie-infinity,False,"binance,gate",binance
AXI,0x7059161a6becfce54e8bbd565c11019f2bf54994,axion-2,False,"binance,gate",binance
AXIS,0xecc0f1f860a82ab3b442382d93853c02d6384389,axis-defi,False,"binance,gate",binance
AXL,0x25b24b3c47918b7962b3e49c4f468367f73cc0e0,axl-inu,False,"binance,gate",binance
AXGT,0xdd66781d0e9a08d4fbb5ec7bac80b691be27f21d,axondao-governance-token,False,"binance,gate",binance
AX,0x784f4004cffdf43d13e490f81bcbd762b60d0e21,axoria,False,"binance,gate",binance
AYIN,0x320aebbdca1397f2e3c7f1e482e104a7d9ec97e4,ayin,False,"binance,gate",binance
AZUKI,0x910524678c0b1b23ffb9285a81f99c29c11cbaed,azuki,False,"binance,gate",binance
AZUR,0x9e6be44cc1236eef7e1f197418592d363bedcd5a,azuro-protocol,False,"binance,gate",binance
B20,0xc4de189abf94c57f396bd4c52ab13b954febefd8,b20,False,"binance,gate",binance
BXX,0x6b1a8f210ec6b7b6643cea3583fb0c079f367898,baanx,False,"binance,gate",binance
BAAS,0x5d929aa919e489505ccaad8a199619c6dca0c2de,baasid,False,"binance,gate",binance
BAX,0xf920e4f3fbef5b3ad0a25017514b769bdc4ac135,babb,False,"binance,gate",binance
BABYDOG,0xa4b855f6713d1a04a2331149db995476dc3e694b,babydog,False,"binance,gate",binance
BABYDOGE,0xac57de9c1a09fec648e93eb98875b212db0d460b,baby-doge-coin,False,"binance,gate",binance
BDX,0x9f278dc799bbc61ecb8e5fb8035cbfa29803623b,baby-dragonx,False,"binance,gate",binance
BABYFLOKI,0xdf35988d795d90711e785b488bb2127692e6f956,babyfloki,False,"binance,gate",binance
BABYMARVIN,0xa163af4ab79cd705e5b16941b8619a79805bf9c7,babymarvin-inu,False,"binance,gate",binance
BABYNEIRO,0x303c89f3a4a58872d8b6a3e64c14fdd9ec669c99,baby-neiro-cto,False,"binance,gate",binance
BABYNEIRO,0xbabe3ce7835665464228df00b03246115c30730a,baby-neiro-token,False,"binance,gate",binance
BABYPEPE,0x5c559f3ee9a81da83e069c0093471cb05d84052a,babypepe,False,"binance,gate",binance
BABYPEPE,0x69babe9811cc86dcfc3b8f9a14de6470dd18eda4,baby-pepe-3,False,"binance,gate",binance
BABYPEPE,0x69cd13d248830602a60b1f20ab11f5049385877d,baby-pepe-erc20,False,"binance,gate",binance
PEPER,0xb69100340a5947e856d873463694ae2186146c43,baby-pepe-on-eth,False,"binance,gate",binance
BEPE,0xdbcd57cc74b180f928258f7b1a32f6f7e64bf12e,baby-pepe-token,False,"binance,gate",binance
MBTC,0xbdf245957992bfbc62b07e344128a1eec7b7ee3f,babypie-wrapped-btc,False,"binance,gate",binance
BSEN,0xc04207ebf4bbbd81c14596b78ece7cd8c17fb5cf,baby-sen-by-sentio,False,"binance,gate",binance
BABYSHIB,0x00000000051b48047be6dc0ada6de5c3de86a588,baby-shiba-inu-erc,False,"binance,gate",binance
BS9000,0x0058c8581b9fed6864faa654505bc89890cdb2dd,babysmurf9000,False,"binance,gate",binance
BABYTRUMP,0x354c8cda7e3b737d360513a0dc5abcee8ee1cea3,babytrump,False,"binance,gate",binance
BABYX,0xabd601423a2cd5723cb546acc5c40fb01c3422cf,baby-x,False,"binance,gate",binance
BGOOGL,0xebee37aaf2905b7bda7e3b928043862e982e8f32,backed-alphabet-class-a,False,"binance,gate",binance
BCOIN,0xbbcb0356bb9e6b3faa5cbf9e5f36185d53403ac9,backed-coinbase-global,False,"binance,gate",binance
BCSPX,0x1e2c4fb7ede391d116e6b41cd0608260e8801d59,backed-cspx-core-s-p-500,False,"binance,gate",binance
BERNA,0x0f76d32cdccdcbd602a55af23eaf58fd1ee17245,backed-erna-bond,False,"binance,gate",binance
BERNX,0x3f95aa88ddbb7d9d484aa3d482bf0a80009c52c9,backed-ernx-bond,False,"binance,gate",binance
BGME,0x7212088a11b4d8f6fc90fbb3dfe793b45dd72323,backed-gamestop-corp,False,"binance,gate",binance
BC3M,0x2f123cf3f37ce3328cc9b5b8415f9ec5109b45e7,backed-govies-0-6-months-euro,False,"binance,gate",binance
BHIGH,0x20c64dee8fda5269a78f2d5bdba861ca1d83df7a,backed-high-high-yield-corp-bond,False,"binance,gate",binance
BIB01,0xca30c93b02514f86d5c86a6e375e3a330b435fb5,backed-ib01-treasury-bond-0-1yr,False,"binance,gate",binance
BIBTA,0x52d134c6db5889fad3542a09eaf7aa90c0fdf9e4,backed-ibta-treasury-bond-1-3yr,False,"binance,gate",binance
BMSFT,0x374a457967ba24fd3ae66294cab08244185574b0,backed-microsoft,False,"binance,gate",binance
BMSTR,0xac28c9178acc8ba4a11a29e013a3a2627086e422,backed-microstrategy,False,"binance,gate",binance
BNIU,0x2f11eeee0bf21e7661a22dbbbb9068f4ad191b86,backed-niu-technologies,False,"binance,gate",binance
BCSBGC3,0xd8b95b1987741849ca7e71e976aeb535fd2e55a2,backed-swiss-domestic-government-bond-0-3,False,"binance,gate",binance
BTSLA,0x14a5f2872396802c3cc8942a39ab3e4118ee5038,backed-tesla,False,"binance,gate",binance
BZPR1,0xade6057fcafa57d6d51ffa341c64ce4814995995,backed-zpr1-1-3-month-t-bill,False,"binance,gate",binance
